app_id,app_name
599140,Graveyard_Keeper
2314720,Chillas_Art_Parasocial
881100,Noita
1295920,The_Mortuary_Assistant
2201940,Ship_Graveyard_Simulator_2
2419020,Flawless_Darkness
1115050,Will_You_Snail
2414630,Hollow_Cocoon
1929610,Demonologist
1535560,Farmer_Against_Potatoes_Idle
1918530,Pocket_Stables
2897270,Black_hole_Escape
1004270,My_Island
1727210,MINDHACK
1062830,Embr
1479140,AKxolotl
809060,REVEIL
414340,Hellblade_Senuas_Sacrifice
858210,Nova_Drift
2539820,LAPIDARY_Jewel_Craft_Simulator
1106840,Hydroneer
1123830,Farm_Manager_2021
621060,PC_Building_Simulator
1573100,Subterrain_Mines_of_Titan
362890,Black_Mesa
1249040,American_Arcadia
677160,We_Were_Here_Too
606800,Startup_Company
1179060,Wing_of_Darkness
981430,Gordian_Quest
2487060,Anonymous_Hacker_Simulator
751780,Forager
632470,Disco_Elysium__The_Final_Cut
698670,Scorn
433340,Slime_Rancher
1613470,Roboplant
597820,BIOMUTANT
1885250,Axiom_of_Maria
1361510,Teenage_Mutant_Ninja_Turtles_Shredders_Revenge
1127500,Mini_Motorways
2754340,Lagoon_Lounge_2__The_Secret_Roommate
1555400,Gomoku_Lets_Go
2093910,Time_Walker_Dark_World
963930,Contractors
2054800,Magazine_Mogul
1649080,Two_Point_Campus
1156990,Return_to_Shironagasu_Island
924750,Harold_Halibut
851100,Touhou_Luna_Nights
1956960,PUNIHI_LOADER_2
1670870,MADiSON
2271980,Adorable_Witch5__Lingering
868360,Project_Hospital
1203420,Miss_Neko_2
603850,Age_of_History_II
1891700,Tap_Ninja__Idle_game
1536980,Glass_Masquerade_3_Honeylines
341800,Keep_Talking_and_Nobody_Explodes
1964040,Do_Not_Feed_the_Monkeys_2099
933820,Endzone__A_World_Apart
1544360,LEGO_Builders_Journey
638230,Journey
1816950,Nobodies_After_Death
1394810,Colossus_Down
1013750,Legal_Dungeon
690640,Trine_4_The_Nightmare_Prince
1718130,SCP_Secret_Files
736260,Baba_Is_You
1059990,Trombone_Champ
732690,FIVE_NIGHTS_AT_FREDDYS_HELP_WANTED
1101360,Rock_of_Ages_3_Make__Break
814540,Changed
2464880,Terracards
753640,Outer_Wilds
379430,Kingdom_Come_Deliverance
1137750,Farmers_Life
898890,Endling__Extinction_is_Forever
2907630,Kidnapped
1933780,My_Divorce_Story
2102490,Basketball_Club_Story
866140,Arise_A_Simple_Story
2441270,Kill_The_Crows
2630080,They_Are_Coming
589290,Holdfast_Nations_At_War
1579880,The_Light_Brigade
1253920,Rogue_Legacy_2
432350,Epic_Battle_Fantasy_5
1088790,Rebel_Inc_Escalation
1086850,Garden_of_the_Sea
1694420,Card_Survival_Tropical_Island
895870,Project_Wingman
1145960,The_White_Door
1490610,METALLIC_CHILD
1229890,Koumajou_Remilia__Strangers_Requiem
1905530,Hammerwatch_Anniversary_Edition
2303350,Sticky_Business
857690,Lagoon_Lounge__The_Poisonous_Fountain
1812560,SUPER_CRAZY_RHYTHM_CASTLE
1927720,Monument_Valley_Panoramic_Edition
1352930,HAAK
1921780,The_Sushi_Spinnery
559650,Witch_It
1018800,DEEEER_Simulator_Your_Average_Everyday_Deer_Game
1256530,Sentimental_K
2889980,The_Reeve
2120310,Sagres
1939350,Hide__Chick
2513240,Hero_Tale
1011300,UNI
1311540,The_Wake_Mourning_Father_Mourning_Mother
603390,Stone_Story_RPG
1385380,Across_the_Obelisk
2216600,Korea_Dynasty
1227280,Despots_Game_Dystopian_Battle_Simulator
770810,Good_Pizza_Great_Pizza__Cooking_Simulator_Game
714010,Aimlabs
1915380,Garden_Life_A_Cozy_Simulator
1371720,Card_Shark
1587540,Anvil_Saga
1303950,Toodee_and_Topdee
953490,CARRION
1488200,Symphony_of_War_The_Nephilim_Saga
674500,Total_Tank_Simulator
483980,Mad_Father
2929240,FLOOR_10
2889460,Route8
1291340,Townscaper
893720,One_Hand_Clapping
368360,60_Seconds
886960,Dragon_Spear
400910,RabiRibi
283640,Salt_and_Sanctuary
1229880,Koumajou_Remilia_Scarlet_Symphony
1234430,Ad_Infinitum
2878230,Kill_Me_If_You_Can
327410,A_Bird_Story
1918450,HunterX
939400,LoveChoice
476420,Heart_of_Crown_PC
2067590,Upload_Simulator
1996210,Sakura_Hime_3
2061430,Oxygen
435400,Hidden_Folks
699710,Rose_and_Lotus_Petals_of_Memories
1354910,Tiny_Lands
1216320,Shieldwall
744190,Rusty_Lake_Paradise
2104560,SOWON
1221540,KUUKIYOMI_Consider_It
532110,Rusty_Lake_Roots
274190,Broforce
2345020,Bee_Island
1269020,No_Plan_B
375820,Human_Resource_Machine
1534980,Terminus_Zombie_Survivors
2355140,The_Symbiant_ReUnion
1309950,Children_of_the_Sun
1190130,Araha__Curse_of_Yieun_Island
2442660,DanSparkling
2488510,FatalZone
2191480,Jumbo_Airport_Story
1847240,Game_Dev_Story
339200,Oceanhorn_Monster_of_Uncharted_Seas
1211020,Wobbly_Life
952040,MUSYNX
2515240,Welcome_to_Kowloon
1062160,Poly_Bridge_2
809140,Cliff_Empire
435120,Rusty_Lake_Hotel
995460,Miracle_Snack_Shop
2291850,Underground_Blossom
2926550,Poltergeist_Watcher
2758000,Vanity_Fair_The_Pursuit
1778630,Bee_The_Knight
1658290,Eiyuden_Chronicle_Rising
