term,tf-idf
컴퓨터,435.2708056405626
이것저것,435.2708056405626
이하,435.2708056405626
장치,434.1379863116811
삭제,433.7906413854611
각종,433.044563108786
스포,433.044563108786
시대,432.7348905245411
높이,432.7348905245411
완전,432.7348905245411
농사,431.2914730473484
연속,430.8362122733179
소재,430.4561412106322
위기,430.14938079085164
식량,429.93891180042755
구리,427.94168443555526
세계관,427.94168443555526
달리기,425.51928592309355
노벨,423.20264121994995
최대,423.1185596239957
페이지,422.7396553210631
원래,419.37709006389645
벗어나,418.5315823430663
한계,418.2157370620199
완벽,418.2157370620199
순서,418.2157370620199
인가,417.3315474669164
가시,416.77338826990393
라인,416.77338826990393
다운,415.8266945488114
마찬가지,414.19954012909045
기계,413.94552183206804
불가,413.50222872345034
자유도,413.3607193311139
메시지,411.3181937799557
성취감,411.23894020815624
개성,410.8899529737853
년대,410.8899529737853
점수,408.5665446682314
강요,408.48978968848456
계획,408.0904381861926
방어,407.6984620567724
조차,406.00383610089483
생산,405.11857862460374
구역,403.8492895922615
개발사,403.5187974422779
인간,403.5187974422779
오버,403.5187974422779
중국,402.1182087200356
의심,401.67524392424565
이제,401.67524392424565
없애,401.1823759708542
크기,401.10685885536185
단어,399.22898952896844
노력,398.7638423149492
구분,398.7638423149492
제작사,398.60150699339647
인상,398.60150699339647
테크,397.77132819307553
미니,397.06096688386305
실수,396.48591805816903
종료,396.48591805816903
로딩,396.10130351306816
유지,394.2695669223596
템포,393.75305735245496
더럽,393.67687555344185
손님,393.6053394788615
어이,392.11154764033506
도중,392.11154764033506
포커,390.8432138714942
가요,390.0088683300413
타워,389.669867791537
약간,389.03789494141387
데모,388.6364693185616
확장,388.6364693185616
과일,387.9920232424751
호감,387.30366166167886
긴장감,386.2777744940573
나타나,383.65682511264845
하드,383.65682511264845
적의,382.9673573307842
테마,382.7819281592906
한정,382.5478513564244
방치,381.5406706185149
정상,381.5406706185149
상당,380.49645690735736
병사,380.051610432286
카메라,378.84570479732764
인구,378.7807741577311
전달,378.75570801466233
코드,378.75570801466233
캐주얼,378.75570801466233
동선,378.75570801466233
반대,378.67143164372663
망치,378.67143164372663
요약,377.1451415675266
공장,376.83599513028213
말하자면,376.29623833741476
모니터,375.6499797153736
전환,373.99303177576974
오픈,373.95561103809575
선물,373.5605928728419
아케이드,373.1082686594982
천원,372.98415507251383
분기,372.3293751827068
고통,371.7575765000915
한참,371.7575765000915
납득,371.7575765000915
레이크,371.38987956855
바람,369.58600019434317
차지,368.70639396889175
오브,368.0215418031183
부여,367.4747533222054
로만,366.39370574958804
중국어,366.3683285988854
트리,365.94736531015957
물리,365.94736531015957
자리,365.42057422072355
수위,364.86786756513396
육성,364.782834471849
직업,364.782834471849
시각,364.782834471849
도움,364.1511098869337
프레임,363.56795517592644
과거,363.56795517592644
할거,361.974482381668
억지,361.974482381668
동시,361.974482381668
함정,360.8753155179807
피랍,360.7783512659946
에선,359.8600528208078
발매,358.74135629405686
부정,358.74135629405686
하트,358.5104459092678
체감,358.2824265003563
수치,356.4911731617613
작동,355.90066206748867
데이,355.8042433201782
권장,354.3091879980976
진짜,354.3091879980976
떠나,353.3681283932288
창고,353.3681283932288
비밀,353.3681283932288
다크,353.18029931375713
한방,352.94308167454494
여기저기,352.19138826324456
괴물,351.0534108865522
싱글,351.03457897449744
공식,351.03457897449744
줄이,350.56459221746695
죽음,350.56459221746695
영웅,349.5738827314779
파티,349.5738827314779
이식,349.5738827314779
처리,348.133976831563
무시,346.58864057393464
고객,346.55058158616606
부검,346.55058158616606
해골,346.42144932363846
역할,345.6169561262618
메뉴,345.6169561262618
날아가,345.6169561262618
기타,345.3589411438137
엔진,345.3589411438137
화가,343.2718961534223
지랄,343.2718961534223
마무리,343.2718961534223
더빙,342.40829414482107
주의,342.40829414482107
진심,341.0050195752261
공격력,340.4154287384748
엉망,340.4081580737371
실력,340.25386891695325
주제,337.8091449860502
파괴,337.63238157433153
해도,336.6861079861079
대항해시대,336.3879145505309
이외,335.4517515343129
사이버펑크,335.448923481271
키워드,335.448923481271
해보면,334.6253442204256
수량,333.9847485617059
최고,333.1756639136157
인생,333.1756639136157
스포일러,333.1756639136157
가이드,332.59611378315645
규모,330.9754601759547
인줄,330.9754601759547
예전,330.9754601759547
좀비,330.88413906988586
시장,330.88413906988586
적재,330.7134886604951
탐색,330.11664884078283
움직임,329.9431456164395
인터넷,327.5725042288972
하기,327.5725042288972
정돈,327.20689142714417
개념,327.0813696501337
아이디어,326.78357539828124
보석,326.4904681358655
투자,325.28654694236405
이면,325.28654694236405
판매,324.72488982628084
애니메이션,324.72488982628084
성공,324.4976624732985
지장,324.4976624732985
테스트,324.4976624732985
파트,324.4976624732985
디펜스,324.4976624732985
대신,323.0794316738092
모자라,323.0794316738092
수급,322.01733172724914
모양,322.01733172724914
관계,320.94590077668335
구림,319.63242231592574
세팅,319.13946444232016
다리,319.13946444232016
키스,318.7333161221352
일러스트,317.3358634717441
조정,317.3358634717441
동기,317.3358634717441
각각,316.80133122540184
사양,316.5303577259358
로봇,315.2321761311805
현재,315.1213423504152
장난,315.1213423504152
딜러,314.8101016814516
범위,314.02999594190175
우주,314.02999594190175
등장인물,313.9007268320715
원작,313.9007268320715
가면,312.9831994340027
근처,311.6296758650798
망자,309.4768813864884
부실,309.32169901541204
가방,309.0607292321274
한판,308.5014822942428
서술,308.5014822942428
갯수,307.3499834034875
시야,307.0992227145911
사도,307.0992227145911
필드,305.97934580173796
시체,305.87714739004315
하진,304.9561377584663
사항,304.9561377584663
감소,303.9738841264955
속성,303.9738841264955
피드백,303.562329410505
듯이,301.24202000291046
구경,301.24202000291046
성능,301.24202000291046
수동,301.24202000291046
좋아서,300.8867819781406
부탁,300.7964971252571
온라인,300.4093930944639
커서,300.4093930944639
양상,299.43460215877076
비추,299.0109757148983
반응,299.0109757148983
디테일,299.0109757148983
하위,297.86350014616545
성격,297.86350014616545
숫자,297.86350014616545
커피,297.79572516289727
후회,296.86258195743807
시절,296.86258195743807
보관,296.69830006284235
클래스,296.69830006284235
문예부,296.02136480446717
제시,295.42833387754007
상위,295.42833387754007
이용한,295.42833387754007
주문,295.33888694703944
개조,295.20975468451184
장사,294.95296355468446
접근,294.95296355468446
제약,293.0946628791083
모험,293.0946628791083
방송,293.0946628791083
제작진,293.0946628791083
이미지,293.0946628791083
남은,292.7907349543896
의식,292.25240084365277
이때,292.25240084365277
물체,291.490834890233
관심,290.85436414074115
위주,289.68048619823304
왼쪽,289.68048619823304
콘텐츠,289.68048619823304
메커니즘,289.65588612061794
겨울,289.65588612061794
무역,289.65588612061794
기간,288.7002524143846
개판,288.7002524143846
마법,287.9178866911258
산소,287.9178866911258
전쟁,287.22551799808815
사망,286.76625386056776
상승,284.87732195334223
따위,284.87732195334223
경직,284.5833179661921
에피소드,284.3358708935572
뺑뺑이,284.0287797193258
최대한,284.0287797193258
지정,284.0287797193258
박자,283.52533146915783
핸드폰,283.52533146915783
유도,282.62699634771155
획득,282.62699634771155
철거,282.56584822244594
나비,282.37454795909827
농장,281.4282378494434
리메이크,281.4282378494434
자유,281.4282378494434
언제,280.46670827857184
얼굴,280.46670827857184
정해진,280.46670827857184
가구,279.83120149462366
특색,278.9515793020022
기반,278.9515793020022
공감,278.9515793020022
베타,278.5152751159788
대표,278.5152751159788
입력,278.5152751159788
히로인,278.5152751159788
태그,278.3895291138708
커뮤니티,276.5875358500108
체크,276.5875358500108
내려가,276.5875358500108
바다,275.73678255823825
펭귄,275.549576666593
간다,274.3263100291444
행위,274.3263100291444
리셋,274.3263100291444
성의,274.3263100291444
비중,274.3263100291444
등급,273.1999852475444
인정,273.10459588396714
방향성,273.10459588396714
정지,273.10459588396714
에러,272.1593298163149
나아지,272.1593298163149
횟수,270.60407485523405
선박,270.58376344949596
운전,270.1990081124404
사이드,270.1990081124404
사고,270.0790524164025
최근,270.0790524164025
안함,270.0790524164025
정원,269.1103316404247
트레일러,268.22267240577133
골드,268.17156809901434
웨이브,268.17156809901434
선수,268.17156809901434
슈팅,268.17156809901434
체험,268.07880581335706
낭비,268.07880581335706
테트리스,267.5697695477649
수리,267.5697695477649
생성,267.3746641113396
포장,267.3746641113396
부담,265.94955370193344
작성,265.94955370193344
동화,264.8844557558357
호러,264.8844557558357
원거리,264.70731125590873
신속,264.28248922961643
의견,263.7752981049465
사면,263.7752981049465
사진,262.18041204860845
도망가,262.18041204860845
광고,262.18041204860845
아이,261.8166525288967
연기,261.8166525288967
샌드박스,261.8166525288967
반전,261.69166328491815
조준,259.8982205133947
일본어,259.8982205133947
사냥,259.7799118610247
보이스,259.7799118610247
기가,259.7799118610247
당장,259.69139655423317
차량,259.61101255498704
컨트롤러,259.61101255498704
동작,258.9407161077554
정말,258.9407161077554
생활,257.4937655095405
당시,257.4937655095405
병력,256.7041345082712
부활,256.23405310670046
후기,256.23405310670046
고전,256.23405310670046
채광,255.65481505840347
연습,255.40750729559377
정복,255.40750729559377
대가리,255.3115715538561
이든,255.3115715538561
핵심,255.3115715538561
킬링타임,255.3115715538561
이루,255.3115715538561
없어,255.3115715538561
순수,255.3115715538561
위험,253.67783995357917
기지,253.36774028819065
기회,253.22428618074866
지경,253.22428618074866
영혼,251.6976087901109
일차,251.6976087901109
목소리,251.58669261095324
마녀,251.58669261095324
충격,251.25622821324976
하네,251.22399675352142
그때,251.22399675352142
쓸모,251.22399675352142
반면,251.22399675352142
방패,250.43331981024906
증거,250.43331981024906
스윙,249.4234435130197
배터리,249.3067598412032
화이트데이,249.3067598412032
싸움,248.9557488668153
결국,247.6824241030704
로드,247.6824241030704
흔적,247.6824241030704
예술,247.6824241030704
임무,247.24858338570192
여러분,246.76485861330963
명작,246.76485861330963
타격,245.09344210206132
러스트,245.09344210206132
표기,245.09344210206132
악의,245.09344210206132
해상도,245.09344210206132
스페이스,244.8523013077957
비용,244.8523013077957
훈련,244.8523013077957
여담,244.67358940577878
데이터,244.67358940577878
진화,243.24524504342264
간의,242.6732742565508
연애,242.64836865124965
조종,242.64836865124965
폭탄,241.85102482054563
적대자,240.51890084399642
물품,240.33204437789107
유기,240.33204437789107
차원,240.33204437789107
경험치,239.60637391519356
차단,239.11272835060535
이속,239.11272835060535
미터,239.11272835060535
피해,239.04998709160137
미로,239.04998709160137
극복,238.13158587260594
나이트,236.42413209838537
소환,236.42413209838537
인식,236.03595171707877
영화,236.03595171707877
스태미너,235.56658554007416
포탈,234.88615421641683
즉사,234.88615421641683
구슬,234.88615421641683
들이,234.03560725770143
형태,234.03560725770143
플래시,234.03560725770143
생각나,234.03560725770143
상관,234.03560725770143
우선,233.95283109742218
피격,233.95283109742218
이득,233.95283109742218
전사,233.19266791218638
유령,233.19266791218638
폭발,233.19266791218638
병원,233.19266791218638
노동,231.61889734892011
플랫폼,231.61889734892011
아이작,231.0829827912515
뉴비,231.0829827912515
출력,231.0829827912515
쉬프트,231.03372105744404
라운드,231.03372105744404
장식품,231.03372105744404
어택,230.3343093529006
아군,230.3343093529006
개새끼,229.40786054253238
사랑,229.40786054253238
리버,228.743781894361
스크립트,227.6666543729537
문장,227.6666543729537
종일,227.30742287839658
둘째,227.30742287839658
작업자,225.48646954124663
보기,225.30704482084792
한마디,225.30704482084792
까지,225.30704482084792
다시,225.30704482084792
분이,225.30704482084792
감사,225.30704482084792
가량,225.30704482084792
용도,225.16584009370035
마나,225.16584009370035
지옥,224.45755407974997
협동,224.45755407974997
문서,224.45755407974997
해독,223.06394301581338
나레이션,222.81222009278304
장벽,222.81222009278304
오른쪽,222.81222009278304
구글,222.81222009278304
고유,222.81222009278304
병과,222.52372504713173
아이돌,222.52372504713173
투석기,221.70972756712862
하프라이프,221.70972756712862
스컬,221.53303451657706
파고들,221.53303451657706
슬롯,221.53303451657706
거래,221.53303451657706
방향키,221.53303451657706
성향,220.58942604659057
겁나,220.58942604659057
이란,220.58942604659057
이도,220.58942604659057
누적,218.92072053908038
가족,218.81759388525558
장식,218.81759388525558
나아가,218.4836767071737
소식,218.4836767071737
와서,218.4836767071737
술집,218.1985143320305
스택,218.1985143320305
편안,216.48325988418722
기록,216.48325988418722
고난,216.283321654306
크레딧,216.283321654306
너프,215.6457365236742
통과,215.6457365236742
케이지,215.28826531233977
어둠,213.94296747159427
시민,213.94296747159427
접속,213.90754808901534
색깔,213.90754808901534
특수,213.90754808901534
고기,212.6439986018684
일시,212.6439986018684
어드벤처,212.6439986018684
담당,212.6439986018684
판단,211.67160908814387
인기,211.67160908814387
액세스,211.67160908814387
마다,211.67160908814387
반감,211.67160908814387
회수,211.67160908814387
지식,211.67160908814387
두근두근,210.45403823849688
중량,210.45403823849688
조각,210.16129587784664
리스트,210.16129587784664
프로그래밍,209.94253460311847
제거,209.87340112096774
추후,209.87340112096774
자살,209.87340112096774
메타,209.87340112096774
스위치,209.87340112096774
작용,209.55995474426106
타이틀,209.55995474426106
배속,209.55995474426106
게임사,209.55995474426106
표식,207.8528695941831
소설,207.559492871815
여유,207.30087841761053
주위,207.30087841761053
한대,207.30087841761053
대기,207.30087841761053
히든,207.30087841761053
명령,207.30087841761053
스피드,206.75845828690925
카운터,206.75845828690925
야구,206.75845828690925
플러스,205.36330760661693
다수,204.8999889356583
예측,204.8999889356583
읽기,204.8999889356583
상대방,203.66541782791452
확보,203.66541782791452
연타,203.66541782791452
한국인,202.64925608433032
모델링,202.64925608433032
원인,202.64925608433032
보급품,201.83274873031854
행성,201.35808703208872
블랙홀,201.35808703208872
재화,200.8304431239868
공부,200.8304431239868
주인,200.8304431239868
날짜,200.8304431239868
인칭,200.8304431239868
심해,200.53099808350473
직전,200.53099808350473
라이브러리,200.53099808350473
부가,200.53099808350473
활동,200.53099808350473
버림,198.53048344193152
모두,198.53048344193152
예정,198.53048344193152
하나로,198.53048344193152
효과음,198.21376772535842
벌레,198.21376772535842
달러,198.21376772535842
후원,198.21376772535842
폰트,198.21376772535842
복장,197.79886670856155
기도,197.79886670856155
계단,197.79886670856155
의상,197.79886670856155
실종,197.79886670856155
광물,196.82112619042357
발동,195.78416294996552
니들,195.78416294996552
기대감,195.78416294996552
공유,195.78416294996552
영역,195.78416294996552
심리,195.78416294996552
지하,195.78416294996552
매우,194.5961960347381
군대,194.5961960347381
조립,194.5961960347381
프로스트,194.5961960347381
펑크,194.5961960347381
취소,194.5961960347381
픽셀,194.5961960347381
변이,193.99601162123756
보통,193.51665621701065
그지,193.51665621701065
상식,193.51665621701065
즐거움,193.51665621701065
제값,193.51665621701065
신작,193.51665621701065
코일,192.6489906033811
깃발,192.52810088120336
전기,191.68509913215485
정신병,191.68509913215485
경로,191.68509913215485
계절,191.68509913215485
클리셰,191.68509913215485
자동차,191.68509913215485
보드,191.68509913215485
이고,191.3909640796453
무리,191.3909640796453
유일,191.3909640796453
남자,191.3909640796453
상단,191.3909640796453
가능,189.39038707886556
개월,189.39038707886556
미래,189.39038707886556
실질,189.01688764610523
아트워크,189.01688764610523
인원,189.01688764610523
스토리텔링,189.01688764610523
배열,188.77320659258316
잠입,188.77320659258316
광역,188.3772321482973
여부,186.5541343297491
단축키,186.5541343297491
다양성,186.5541343297491
레이저,186.5541343297491
이지,186.5541343297491
발판,185.43643753927645
메타픽션,185.43643753927645
아무도,184.26744748232048
수작,184.26744748232048
무적,184.26744748232048
시험,184.26744748232048
말씀,184.26744748232048
세부,184.26744748232048
드라마,184.26744748232048
개그,184.26744748232048
모닥불,183.69971777772867
대포,183.69971777772867
동네,182.43393378256698
지구,182.43393378256698
노트,182.43393378256698
칭찬,182.13332349836296
입문,182.13332349836296
분도,182.13332349836296
팽이,180.3891756329973
필리아,180.139153648292
걱정,180.13267207496028
예시,180.13267207496028
때려,180.13267207496028
계열,180.13267207496028
중심,180.13267207496028
시간제한,179.70478043639517
소스,179.70478043639517
공통,179.70478043639517
마스터,179.70478043639517
가공,179.69289415578982
젤다,179.69289415578982
빌딩,177.20333216822365
국가,177.20333216822365
나라,177.20333216822365
공개,177.20333216822365
습득,177.20333216822365
손가락,177.20333216822365
사회,177.20333216822365
나이,177.20333216822365
세대,177.20333216822365
장막,176.59490805309935
