term,tf-idf
다행,92.45015391298183
주작,92.45015391298183
내세,92.45015391298183
아로,92.45015391298183
탱커,91.11761789603213
해상도,91.11761789603213
옵션,89.8785855585759
만점,89.8785855585759
고급,89.8785855585759
유우,89.8785855585759
제약,88.7474376577107
소설,88.7474376577107
대비,88.7474376577107
사양,88.7474376577107
연습,88.7474376577107
체력,88.3886696928329
전반,87.70688245795473
자랑,87.70688245795473
무리,87.70688245795473
인권,87.70688245795473
비중,87.70688245795473
시기,87.70688245795473
신뢰,87.70688245795473
초창기,87.70688245795473
조차,87.70688245795473
어제,87.70688245795473
옛날,87.70688245795473
정리,87.70688245795473
자연,87.70688245795473
에이,87.70688245795473
리트,87.70688245795473
효과,86.74347881995635
사장,86.74347881995635
과거,86.74347881995635
파워,86.74347881995635
비용,86.74347881995635
성과,86.74347881995635
문구,86.74347881995635
세상,86.74347881995635
정작,86.74347881995635
마찬가지,86.74347881995635
조선족,86.74347881995635
현실,86.74347881995635
중독,86.74347881995635
한번쯤,86.74347881995635
파이팅,86.74347881995635
실력,86.74347881995635
역대,86.74347881995635
바램,86.74347881995635
간만,86.74347881995635
특유,86.74347881995635
성의,86.74347881995635
역할,86.74347881995635
디렉터,86.74347881995635
저분,86.74347881995635
상관,86.74347881995635
일주일,86.74347881995635
선녀,86.74347881995635
과도,86.74347881995635
태도,86.74347881995635
대결,84.10857036556811
에너지,84.10857036556811
타이밍,82.96484820791622
잠깐,82.96484820791622
이월,82.96484820791622
호감,81.92071168404065
만세,81.92071168404065
가독성,81.92071168404065
가드,81.92071168404065
지게,81.92071168404065
모델,81.92071168404065
패턴,81.92071168404065
양심,81.92071168404065
테스트,81.92071168404065
적응,81.92071168404065
개념,81.92071168404065
성격,81.92071168404065
모아,81.92071168404065
조약,81.92071168404065
에덴,81.92071168404065
스타일,80.96019919195822
한지,80.96019919195822
명함,80.96019919195822
인터페이스,80.96019919195822
인줄,80.96019919195822
모두,80.96019919195822
순서,80.96019919195822
들로,80.96019919195822
변화,80.96019919195822
쾌감,80.96019919195822
돼지,80.96019919195822
응애,80.96019919195822
시험,80.96019919195822
기회,80.96019919195822
고맙습니다,80.96019919195822
고유,80.96019919195822
눈물,80.96019919195822
인터넷,80.96019919195822
건강,80.96019919195822
반대,80.96019919195822
한참,80.96019919195822
기만,80.96019919195822
오래,80.96019919195822
시나리오,80.96019919195822
한글,80.96019919195822
업그레이드,80.96019919195822
세계,80.96019919195822
상승,80.96019919195822
플레이도,80.96019919195822
인식,80.96019919195822
시일,80.96019919195822
인상,80.96019919195822
대박,80.96019919195822
검은색,80.96019919195822
모델링,80.96019919195822
모모,80.96019919195822
신비,79.55410189956041
도둑놈,79.25338262338164
소거,78.2584885073402
시즌,77.0995228351041
이해도,77.0995228351041
초보,77.0995228351041
소전,77.0995228351041
채팅,77.0995228351041
당황,76.05111085725653
대우,76.05111085725653
아이,76.05111085725653
적극,76.05111085725653
덕이,76.05111085725653
난리,76.05111085725653
언급,76.05111085725653
구경,76.05111085725653
횟수,76.05111085725653
클릭,76.05111085725653
압박,76.05111085725653
그때,75.0939857103706
구간,75.0939857103706
주제,75.0939857103706
아미,75.0939857103706
수록,75.0939857103706
칭찬,75.0939857103706
선정,75.0939857103706
전달,75.0939857103706
캐시,75.0939857103706
사이,75.0939857103706
인플레,75.0939857103706
국산,75.0939857103706
배포,75.0939857103706
특색,75.0939857103706
제작진,75.0939857103706
행보,75.0939857103706
이내,75.0939857103706
대화,75.0939857103706
에드,75.0939857103706
저도,75.0939857103706
사냥,75.0939857103706
사용자,75.0939857103706
이거,75.0939857103706
직원,75.0939857103706
일상,75.0939857103706
불이,75.0939857103706
생활,73.65722474402742
누락,72.3219108177822
도감,72.3219108177822
무기,72.3219108177822
전용,72.3219108177822
전장,72.3219108177822
화질,72.3219108177822
히후,72.3219108177822
체제,71.14408046121837
남은,71.14408046121837
와중,71.14408046121837
수령,71.14408046121837
반응,71.14408046121837
아주,71.14408046121837
프레임,71.14408046121837
건의,71.14408046121837
스택,71.14408046121837
하루나,71.14408046121837
대회,71.14408046121837
다이아,71.14408046121837
추억,70.0904753046401
군대,70.0904753046401
교환,70.0904753046401
자리,70.0904753046401
위치,70.0904753046401
긴급,70.0904753046401
여자,70.0904753046401
차지,70.0904753046401
싸움,70.0904753046401
전력,70.0904753046401
골드,70.0904753046401
말도,70.0904753046401
신청,70.0904753046401
일괄,70.0904753046401
우수,70.0904753046401
귀여워,70.0904753046401
페스,70.0904753046401
시로,69.31975239921559
분이,69.13737350659684
예정,69.13737350659684
보장,69.13737350659684
직장인,69.13737350659684
제작,69.13737350659684
결정,69.13737350659684
중국어,69.13737350659684
추후,69.13737350659684
호가,69.13737350659684
드림,69.13737350659684
부재,69.13737350659684
이외,69.13737350659684
순위,69.13737350659684
정가,69.13737350659684
그지,69.13737350659684
즐거움,69.13737350659684
아침,69.13737350659684
이고,69.13737350659684
인간,69.13737350659684
컬렉션,69.13737350659684
격차,69.13737350659684
질도,69.13737350659684
글자,69.13737350659684
최소한,69.13737350659684
안주,69.13737350659684
정이,69.13737350659684
붕괴,69.13737350659684
디테일,69.13737350659684
치명,69.13737350659684
삼성,69.13737350659684
스타트,69.13737350659684
원활,69.13737350659684
제거,69.13737350659684
컴퓨터,69.13737350659684
장사,69.13737350659684
하니,69.13737350659684
고려,69.13737350659684
리듬,69.13737350659684
형님,69.13737350659684
무스,69.13737350659684
청계천,69.13737350659684
포터,66.29150226962467
항의,66.29150226962467
해금,66.29150226962467
이즈,66.29150226962467
알람,66.29150226962467
장기,65.08971973600397
대전,65.08971973600397
우울,65.08971973600397
가이드,64.02967241509653
돌파,64.02967241509653
쿠폰,64.02967241509653
진도,64.02967241509653
체험,64.02967241509653
강요,64.02967241509653
탈자,64.02967241509653
그놈,64.02967241509653
참여,64.02967241509653
폭발,64.02967241509653
선물,64.02967241509653
고정,64.02967241509653
대머리,64.02967241509653
보급,64.02967241509653
무역,64.02967241509653
청춘,64.02967241509653
패키지,64.02967241509653
인프라,63.402706098705316
자극,63.081427774176085
개연,63.081427774176085
머드,63.081427774176085
요약,63.081427774176085
개방,63.081427774176085
각자,63.081427774176085
목표,63.081427774176085
금액,63.081427774176085
일수,63.081427774176085
행동,63.081427774176085
감성,63.081427774176085
준비,63.081427774176085
반년,63.081427774176085
마련,63.081427774176085
만해,63.081427774176085
신분,63.081427774176085
제작자,63.081427774176085
중반,63.081427774176085
키보,63.081427774176085
이틀,63.081427774176085
라인,63.081427774176085
전설,63.081427774176085
부실,63.081427774176085
어필,63.081427774176085
취소,63.081427774176085
사가,63.081427774176085
커서,63.081427774176085
보기,63.081427774176085
랭킹,63.081427774176085
동일,63.081427774176085
지옥,63.081427774176085
영원,63.081427774176085
철회,63.081427774176085
비주얼,63.081427774176085
샤이닝,61.61755768819164
언어,61.61755768819164
분쟁,60.15898523384
영웅,60.15898523384
말로,60.15898523384
캐스터,60.15898523384
충성,60.15898523384
오오,58.925779795221935
뺑뺑이,58.925779795221935
공유,58.925779795221935
디펜더,58.925779795221935
교류,58.925779795221935
후기,58.925779795221935
레이,58.925779795221935
오해,58.925779795221935
스티,57.85752865422575
페이스북,57.85752865422575
형태,57.85752865422575
수단,57.85752865422575
속성,57.85752865422575
증상,57.85752865422575
마켓,57.85752865422575
포지션,57.85752865422575
누가,57.85752865422575
미스,57.85752865422575
레전드,57.85752865422575
열정,57.85752865422575
하하,57.85752865422575
업무,56.91526436897469
다수,56.91526436897469
외부,56.91526436897469
독창,56.91526436897469
두뇌,56.91526436897469
등장,56.91526436897469
상향,56.91526436897469
원시,56.91526436897469
기타,56.91526436897469
텍사스,56.91526436897469
이나,56.91526436897469
대답,56.91526436897469
부정,56.91526436897469
