app_id,app_name
868360,Project_Hospital
516750,My_Summer_Car
1149620,Gas_Station_Simulator
2497900,DONT_SCREAM
211820,Starbound
1013320,Firestone_Online_Idle_RPG
1563180,Internet_Cafe_Simulator_2
632470,Disco_Elysium__The_Final_Cut
2622000,Astral_Party
1025250,Shadow_Corridor
629730,Blade_and_Sorcery
418530,Spelunky_2
1385380,Across_the_Obelisk
238320,Outlast
2455060,Taboo_Trial
2326590,Kakuriyo_Village_Moratorium_of_Adolescence
314650,SpaceEngine
16900,GROUND_BRANCH
1088790,Rebel_Inc_Escalation
400910,RabiRibi
1773180,The_Matriarch
1159830,Scene_Investigators
1127500,Mini_Motorways
638230,Journey
361280,Turmoil
677160,We_Were_Here_Too
1012790,Into_the_Radius_VR
1573100,Subterrain_Mines_of_Titan
1556790,Isonzo
1501610,Nova_Lands
594330,Visage
1119730,Ranch_Simulator__Build_Farm_Hunt
536270,Ancestors_The_Humankind_Odyssey
313120,Stranded_Deep
1782120,ZERO_Sievert
924750,Harold_Halibut
1229240,Chained_Echoes
2004180,DAGURI_Gambling_Apocalypse
1267910,Melvor_Idle
1694420,Card_Survival_Tropical_Island
362890,Black_Mesa
610370,Desperados_III
1842730,Nightmare_The_Lunatic
555160,Pavlov
690640,Trine_4_The_Nightmare_Prince
2237970,Outpath
1343670,Dealers_Life_2
1169040,Necesse
1933700,Smilemo
2291850,Underground_Blossom
979690,The_Ascent
322190,SteamWorld_Heist
753420,Dungreed
1118200,People_Playground
1404850,Luck_be_a_Landlord
1253920,Rogue_Legacy_2
1239080,Door_Kickers_2_Task_Force_North
1669980,Volcano_Princess
244850,Space_Engineers
683320,GRIS
571310,SteamWorld_Dig_2
809060,REVEIL
1649080,Two_Point_Campus
1123770,Curse_of_the_Dead_Gods
648100,Raging_Loop
1269020,No_Plan_B
2231450,Pizza_Tower
1954200,Kena_Bridge_of_Spirits
858210,Nova_Drift
337320,Paint_the_Town_Red
714010,Aimlabs
1677740,Stumble_Guys
975370,Dwarf_Fortress
3590,Plants_vs_Zombies_GOTY_Edition
1066890,Automobilista_2
636480,Ravenfield
986130,Shadows_of_Doubt
450540,Hot_Dogs_Horseshoes__Hand_Grenades
1282730,Loop_Hero
1296840,The_Spike
807120,Iratus_Lord_of_the_Dead
846770,DYSMANTLE
972660,Spiritfarer_Farewell_Edition
1883000,HEART_of_CROWN_Online
2084000,Shogun_Showdown
1695840,Fear_Therapy
1410710,Democracy_4
2827780,Summonsters
1823950,Laysara_Summit_Kingdom
996770,Moving_Out
1295920,The_Mortuary_Assistant
1059990,Trombone_Champ
1123830,Farm_Manager_2021
774861,Project_Winter
2190220,Touhou_Danmaku_Kagura_Phantasia_Lost
1227280,Despots_Game_Dystopian_Battle_Simulator
504230,Celeste
1915380,Garden_Life_A_Cozy_Simulator
2216360,Disaster_Band
625960,Stoneshard
1411740,Urbek_City_Builder
418240,Shadow_Tactics_Blades_of_the_Shogun
1454400,Cookie_Clicker
1305420,Agrou
821880,Idol_Manager
293760,Automation__The_Car_Company_Tycoon_Game
2507980,MetaGhost_The_Breaking_Show
219740,Dont_Starve
1280930,Astral_Ascent
885810,The_Witchs_House_MV
1372830,Fantasy_Tavern_Sextet_Vol1_New_World_Days
2753620,Fruit_Mountain
1487270,Last_Command
2093910,Time_Walker_Dark_World
2398030,FPV_LOGIC
291650,Pillars_of_Eternity
641990,The_Escapists_2
1272160,The_Life_and_Suffering_of_Sir_Brante
1089980,The_Henry_Stickmin_Collection
1328840,Lost_in_Play
738520,Breathedge
666150,Prehistoric_Kingdom
466130,White_Day_A_Labyrinth_Named_School
2659900,Sixty_Four
1017180,The_Long_Drive
2120310,Sagres
954850,Kerbal_Space_Program_2
1740720,Have_a_Nice_Death
373420,Divinity_Original_Sin__Enhanced_Edition
893720,One_Hand_Clapping
1473350,the_Gnorp_Apologue
621060,PC_Building_Simulator
2539820,LAPIDARY_Jewel_Craft_Simulator
2758210,Perfect_Poses
629760,MORDHAU
1727210,MINDHACK
1307550,Craftopia
355790,Styx_Shards_of_Darkness
1608290,GNOSIA
1881200,TRYP_FPV__The_Drone_Racer_Simulator
493490,City_Car_Driving
1461770,Fantasy_Tavern_Sextet_Vol2_Adventurers_Days
1062830,Embr
1927720,Monument_Valley_Panoramic_Edition
1432050,Nobody_Saves_the_World
1874490,Potionomics
1178830,Bright_Memory_Infinite
424030,War_of_Rights
1270580,Mind_Over_Magic
2303350,Sticky_Business
965580,Root
1535560,Farmer_Against_Potatoes_Idle
304430,INSIDE
1066780,Transport_Fever_2
2019810,Boxes_Lost_Fragments
512900,Streets_of_Rogue
1108370,Ratropolis
736260,Baba_Is_You
2630080,They_Are_Coming
1696440,The_Matchless_Kungfu
690830,Foundation
1534980,Terminus_Zombie_Survivors
445980,Wizard_of_Legend
1043260,Gladiator_Guild_Manager
894020,Deaths_Door
2712480,Shikhondo_Youkai_Rampage
2641770,_ReMix
95400,ibb__obb
1018830,Element_TD_2__Tower_Defense
1523390,Fantasy_Tavern_Sextet_Vol3_Postlude_Days
303310,The_House_in_Fata_Morgana
2635350,United_Penguin_Kingdom
1111370,A_Summers_End__Hong_Kong_1986
282140,SOMA
1094520,Sands_of_Salzaar
871540,BMX_Streets
424370,Wolcen_Lords_of_Mayhem
2246110,Q_REMASTERED
1216320,Shieldwall
387990,Scrap_Mechanic
995460,Miracle_Snack_Shop
2510890,Pricolage_IDOLIZED
2005010,Warhammer_40000_Boltgun
559650,Witch_It
874260,The_Forgotten_City
1309950,Children_of_the_Sun
319510,Five_Nights_at_Freddys
1658290,Eiyuden_Chronicle_Rising
770810,Good_Pizza_Great_Pizza__Cooking_Simulator_Game
1236720,Spirit_Island
383980,Rivals_of_Aether
979110,Space_Haven
1123050,GRIME
1579380,Shadow_Tactics_Aikos_Choice
916840,The_Walking_Dead_Saints__Sinners
532110,Rusty_Lake_Roots
1497440,COCOON
711540,Lonely_Mountains_Downhill
1324780,Easy_Red_2
1726130,Pathless_Woods
1292940,Cube_Escape_Collection
471550,Nine_Parchments
1939350,Hide__Chick
744190,Rusty_Lake_Paradise
448510,Overcooked
2515240,Welcome_to_Kowloon
1580520,Lost_Eidolons
2103140,Magicraft
1592190,BONELAB
1145960,The_White_Door
1964200,Phantom_Rose_2_Sapphire
627690,Idle_Champions_of_the_Forgotten_Realms
333600,NEKOPARA_Vol_1
1543280,Espresso_Tycoon
332570,Amazing_Frog
2101890,Zoonomaly
2758000,Vanity_Fair_The_Pursuit
451340,Gold_Mining_Simulator
674940,Stick_Fight_The_Game
282800,100_Orange_Juice
2414630,Hollow_Cocoon
1330470,FIST_Forged_In_Shadow_Torch
589290,Holdfast_Nations_At_War
2121980,Void_Stranger
2162820,Rustil_Eternal_Labyrinth_Castle
1547890,Lets_Build_a_Zoo
246420,Kingdom_Rush___Tower_Defense
1296830,_Warm_Snow
981430,Gordian_Quest
985890,Streets_of_Rage_4
253230,A_Hat_in_Time
1003590,Tetris_Effect_Connected
1361510,Teenage_Mutant_Ninja_Turtles_Shredders_Revenge
1179080,FAITH_The_Unholy_Trinity
1533420,Neon_White
952040,MUSYNX
1335560,UNREAL_LIFE
2248180,Just_Xiangqi
427730,Whos_Your_Daddy
322500,SUPERHOT
843380,Super_Animal_Royale
1812560,SUPER_CRAZY_RHYTHM_CASTLE
1062160,Poly_Bridge_2
287980,Mini_Metro
1670870,MADiSON
1202200,Paleo_Pines
242920,Banished
933820,Endzone__A_World_Apart
459820,Crush_Crush
397060,Faeria
1545450,Incredibox
1964040,Do_Not_Feed_the_Monkeys_2099
582550,Passpartout_The_Starving_Artist
790740,Tick_Tock_A_Tale_for_Two
257510,The_Talos_Principle
1318690,shapez
799600,Cosmoteer_Starship_Architect__Commander
359840,Shift_Happens
2289450,Idle_Cave_Miner
666140,My_Time_at_Portia
606800,Startup_Company
960690,One_Step_From_Eden
603850,Age_of_History_II
2889120,Absolute_Fear_AOONI
537800,Bomber_Crew
113200,The_Binding_of_Isaac
1353230,Bomb_Rush_Cyberfunk
809230,Unity_of_Command_II
1361320,The_Room_4_Old_Sins
1306770,Revival_Recolonization
1433140,The_Texas_Chain_Saw_Massacre
2647230,HoloParade
1970460,Garden_Galaxy
1746030,Murders_on_the_Yangtze_River
2464880,Terracards
